,Solvent,FileHandle,NC_K,SIGMA_K,TAU,Solvation_Energy,Total_Energy,No.,SoluteName,Formula,Subset,Charge,Level1,Level2,Level3,DeltaGsolv,type,eps,n,alpha,beta,gamma,phi**2,psi**2,beta**2,H,C,HC,CC,CC2,N,HN,HN2,CN,NC,NC2,NC3,O,HO,HO2,OC,CO2,ON,OO,F,Cl,Br,I,FC,ClC,BrC,IC,Si,OSi,P,HP,OP,S,HS,OS,SP,SS,TotalArea,error,error_ev,error_frac
46,water,0157flu,0.002,1.2,0.00067,-0.4182739999999967,-76.685575,2240,fluorobenzene,H5C6F1,[a],0,5,2,0,-0.78,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,63.896,61.31,43.258,82.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306,0.0,0.0,0.0,16.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.511,8.865398439999923,0.38444919514310166,-11.365895435897338
47,water,0157flu,0.002,0.8666666666666667,0.00034,-0.14709200000000067,-76.414393,2240,fluorobenzene,H5C6F1,[a],0,5,2,0,-0.78,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,63.896,61.31,43.258,82.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306,0.0,0.0,0.0,16.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.511,2.6119415200000153,0.1132671951431056,-3.348642974358994
48,water,0157flu,0.004,1.2,1e-05,-1.4934609999999964,-77.760762,2240,fluorobenzene,H5C6F1,[a],0,5,2,0,-0.78,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,63.896,61.31,43.258,82.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306,0.0,0.0,0.0,16.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.511,33.659210659999914,1.4596361951431014,-43.152834179487066
49,water,0157flu,0.004,0.2,0.00067,-0.010835999999997625,-76.278137,2240,fluorobenzene,H5C6F1,[a],0,5,2,0,-0.78,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,63.896,61.31,43.258,82.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306,0.0,0.0,0.0,16.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.511,-0.5301218400000548,-0.022988804856897437,0.6796433846154548
50,water,0157flu,0.002,0.5333333333333333,0.00034,-0.059608999999994694,-76.32691,2240,fluorobenzene,H5C6F1,[a],0,5,2,0,-0.78,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,63.896,61.31,43.258,82.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306,0.0,0.0,0.0,16.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.511,0.5945835399998776,0.025784195143099632,-0.7622865897434328
51,water,0157flu,0.002,0.5333333333333333,1e-05,-0.1124279999999942,-76.379729,2240,fluorobenzene,H5C6F1,[a],0,5,2,0,-0.78,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,63.896,61.31,43.258,82.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306,0.0,0.0,0.0,16.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.511,1.812589679999866,0.07860319514309913,-2.3238329230767514
52,water,0157flu,0.003,0.5333333333333333,1e-05,-0.14642299999999864,-76.413724,2240,fluorobenzene,H5C6F1,[a],0,5,2,0,-0.78,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,63.896,61.31,43.258,82.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306,0.0,0.0,0.0,16.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.511,2.5965143799999684,0.11259819514310357,-3.328864589743549
53,water,0157flu,0.003,0.5333333333333333,0.00067,-0.04646499999999776,-76.313766,2240,fluorobenzene,H5C6F1,[a],0,5,2,0,-0.78,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,63.896,61.31,43.258,82.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306,0.0,0.0,0.0,16.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.511,0.29148289999994814,0.012640195143102696,-0.37369602564095916
54,water,0157flu,0.004,0.2,0.00034,-0.06156899999999155,-76.32887,2240,fluorobenzene,H5C6F1,[a],0,5,2,0,-0.78,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,63.896,61.31,43.258,82.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306,0.0,0.0,0.0,16.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.511,0.639781139999805,0.027744195143096485,-0.8202322307689808
55,water,0157flu,0.003,1.2,0.001,-0.7831249999999983,-77.050426,2240,fluorobenzene,H5C6F1,[a],0,5,2,0,-0.78,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,63.896,61.31,43.258,82.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306,0.0,0.0,0.0,16.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.511,17.27886249999996,0.7493001951431032,-22.152387820512768
56,water,0157flu,0.002,0.5333333333333333,0.00067,-0.00499200000000144,-76.272293,2240,fluorobenzene,H5C6F1,[a],0,5,2,0,-0.78,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,63.896,61.31,43.258,82.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306,0.0,0.0,0.0,16.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.511,-0.6648844799999668,-0.028832804856893622,0.8524159999999574
57,water,0157flu,0.002,1.2,0.00034,-0.4740340000000032,-76.741335,2240,fluorobenzene,H5C6F1,[a],0,5,2,0,-0.78,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,63.896,61.31,43.258,82.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306,0.0,0.0,0.0,16.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.511,10.151224040000074,0.44020919514310813,-13.014389794871889
58,water,0157flu,0.004,0.5333333333333333,0.00034,-0.1341419999999971,-76.401443,2240,fluorobenzene,H5C6F1,[a],0,5,2,0,-0.78,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,63.896,61.31,43.258,82.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306,0.0,0.0,0.0,16.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.511,2.313314519999933,0.10031719514310203,-2.96578784615376
59,water,0157flu,0.003,0.8666666666666667,0.00034,-0.24271699999999896,-76.510018,2240,fluorobenzene,H5C6F1,[a],0,5,2,0,-0.78,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,63.896,61.31,43.258,82.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306,0.0,0.0,0.0,16.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.511,4.817054019999976,0.2088921951431039,-6.17571028205125
60,water,0157flu,0.001,0.8666666666666667,1e-05,-0.11911899999999775,-76.38642,2240,fluorobenzene,H5C6F1,[a],0,5,2,0,-0.78,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,63.896,61.31,43.258,82.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306,0.0,0.0,0.0,16.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.511,1.9668841399999482,0.08529419514310269,-2.521646333333267
61,water,0157flu,0.004,1.2,0.001,-1.3456740000000025,-77.612975,2240,fluorobenzene,H5C6F1,[a],0,5,2,0,-0.78,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,63.896,61.31,43.258,82.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306,0.0,0.0,0.0,16.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.511,30.251242440000055,1.3118491951431075,-38.783644153846225
62,water,0157flu,0.003,0.2,0.00034,-0.04305999999999699,-76.310361,2240,fluorobenzene,H5C6F1,[a],0,5,2,0,-0.78,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,63.896,61.31,43.258,82.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306,0.0,0.0,0.0,16.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.511,0.21296359999993053,0.009235195143101928,-0.2730302564101673
63,water,0157flu,0.004,0.5333333333333333,1e-05,-0.18128199999999595,-76.448583,2240,fluorobenzene,H5C6F1,[a],0,5,2,0,-0.78,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,63.896,61.31,43.258,82.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.306,0.0,0.0,0.0,16.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.511,3.400362919999906,0.14745719514310088,-4.35943964102552
64,water,0169chl,0.001,0.2,0.00067,0.05999699999999919,-30.562829,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,-1.973530819999981,-0.08558242931483007,3.344967491525392
65,water,0169chl,0.002,0.8666666666666667,1e-05,-0.15151099999999929,-30.774337,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,2.9038436599999833,0.1259255706851684,-4.9217689152542095
66,water,0169chl,0.001,1.2,0.001,-0.02877900000000011,-30.651605,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,0.07364374000000251,0.0031935706851692336,-0.12481989830508901
67,water,0169chl,0.001,0.2,0.001,0.13283799999999957,-30.489988,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,-3.65324427999999,-0.15842342931483044,6.191939457627102
68,water,0169chl,0.003,0.5333333333333333,0.00034,-0.0733700000000006,-30.696196,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,1.1019122000000139,0.047784570685169725,-1.8676477966101932
69,water,0169chl,0.001,0.5333333333333333,0.001,0.08983500000000078,-30.532991,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,-2.6615951000000178,-0.11542042931483165,4.5111781355932505
70,water,0169chl,0.004,0.8666666666666667,1e-05,-0.300142000000001,-30.922968,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,6.331274520000023,0.27455657068517014,-10.730973762711905
71,water,0169chl,0.004,1.2,0.00034,-1.0502690000000001,-31.673095,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,23.62920314,1.0246835706851694,-40.04949684745763
72,water,0169chl,0.001,0.2,0.00034,0.0076630000000008636,-30.615163,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,-0.7667087800000199,-0.03324842931483174,1.2995064067796946
73,water,0169chl,0.002,0.2,0.00067,0.03399399999999986,-30.588832,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,-1.3739016399999966,-0.059579429314830734,2.3286468474576214
74,water,0169chl,0.003,0.8666666666666667,0.001,-0.10644600000000182,-30.729272,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,1.8646447600000418,0.08086057068517094,-3.160414847457698
75,water,0169chl,0.003,1.2,0.00034,-0.6486860000000014,-31.271512,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,14.368699160000032,0.6231005706851706,-24.353727389830564
76,water,0169chl,0.003,0.2,0.001,0.05549399999999949,-30.567332,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,-1.869691639999988,-0.08107942931483036,3.1689688813559123
77,water,0169chl,0.004,0.8666666666666667,0.00034,-0.2645680000000006,-30.887394,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,5.510938080000013,0.2389825706851697,-9.340573016949175
78,water,0169chl,0.003,0.2,1e-05,-0.06886000000000081,-30.691686,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,0.9979116000000187,0.04327457068516993,-1.6913755932203707
79,water,0169chl,0.001,0.8666666666666667,0.00067,0.005967999999999307,-30.616858,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,-0.727622079999984,-0.031553429314830184,1.2332577627118373
80,water,0169chl,0.001,0.8666666666666667,0.00034,-0.04308599999999885,-30.665912,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,0.4035631599999734,0.01750057068516797,-0.6840053559321583
81,water,0169chl,0.001,0.5333333333333333,0.00067,0.03833099999999945,-30.584495,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,-1.4739128599999871,-0.06391642931483033,2.498157389830487
82,water,0169chl,0.004,1.2,0.00067,-1.013217000000001,-31.636043,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,22.77478402000002,0.98763157068517,-38.601328847457665
83,water,0169chl,0.002,0.8666666666666667,0.00067,-0.06939099999999954,-30.692217,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,1.010156459999989,0.04380557068516866,-1.7121295932203204
84,water,0169chl,0.001,0.8666666666666667,0.001,0.057945000000000135,-30.564881,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,-1.9262117000000032,-0.08353042931483101,3.2647655932203445
85,water,0169chl,0.004,0.8666666666666667,0.001,-0.19191199999999853,-30.814738,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,3.8354907199999664,0.16632657068516765,-6.500831728813503
86,water,0169chl,0.003,0.8666666666666667,1e-05,-0.22116300000000066,-30.843989,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,4.510018780000015,0.1955775706851698,-7.6440996271186705
87,water,0169chl,0.001,0.5333333333333333,0.00034,-0.0103970000000011,-30.633223,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,-0.3502451799999746,-0.015188429314829777,0.5936358983050417
88,water,0169chl,0.003,0.8666666666666667,0.00067,-0.1453969999999991,-30.768223,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,2.7628548199999794,0.11981157068516823,-4.682804779660982
89,water,0169chl,0.004,0.5333333333333333,0.00067,-0.06651700000000105,-30.689343,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,0.9438820200000241,0.04093157068517017,-1.599800033898346
90,water,0169chl,0.002,0.8666666666666667,0.001,-0.0265519999999988,-30.649378,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,0.022289119999972296,0.0009665706851679223,-0.03777816949147847
91,water,0169chl,0.002,0.2,0.001,0.08028600000000097,-30.54254,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,-2.441395160000022,-0.10587142931483184,4.137957898305123
92,water,0169chl,0.004,0.5333333333333333,0.001,-0.030294000000001375,-30.65312,2249,chloroethene,H3C2CL1,[a],0,6,2,0,-0.59,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,38.111,28.662,25.812,19.905,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.454,0.0,0.0,0.0,25.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.226,0.10857964000003173,0.004708570685170499,-0.184033288135647
